f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
f:-0.072 k:0.083 df:0.072 dk:0.124,f:-0.071 k:0.080 df:0.019 dk:0.005,f:-0.081 k:0.076 df:0.032 dk:0.003,f:-0.062 k:0.077 df:0.006 dk:0.008,f:-0.069 k:0.074 df:0.003 dk:0.003,f:-0.076 k:0.076 df:0.026 dk:0.025,f:-0.079 k:0.079 df:0.017 dk:0.004,f:-0.071 k:0.082 df:0.097 dk:0.114,f:-0.062 k:0.080 df:0.030 dk:0.007,f:-0.073 k:0.078 df:0.066 dk:0.026,f:-0.059 k:0.084 df:0.029 dk:0.018,f:-0.063 k:0.091 df:0.026 dk:0.033,f:-0.066 k:0.073 df:0.004 dk:0.008,f:-0.063 k:0.077 df:0.034 dk:0.009,f:-0.065 k:0.090 df:0.006 dk:0.012,f:-0.080 k:0.070 df:0.029 dk:0.010,f:-0.059 k:0.083 df:0.057 dk:0.065,f:-0.062 k:0.076 df:0.043 dk:0.106,f:-0.070 k:0.081 df:0.006 dk:0.013,f:-0.058 k:0.085 df:0.035 dk:0.004
